web-scraper-order,web-scraper-start-url,Discs,Discs-href,Name,Manufacturer,DiscType,Stability,Skill,MFNum,RFNum,NumReviews,Rating
"1715298025-106","https://infinitediscs.com/brand/innova","Leopard","https://infinitediscs.com/innova-leopard","Leopard","Innova","Primary Use: Control Driver","Stability: Understable","Recommended Skill Level: Beginner, Everyone","6.0/5.0/-2.0/1.0","6/5/-1.9/1","(252 Reviews)","4.46"
"1715298029-107","https://infinitediscs.com/brand/innova","IT","https://infinitediscs.com/innova-it---innova-tech","IT","Innova","Primary Use: Control Driver","Stability: Understable","Recommended Skill Level: Everyone","7.0/6.0/-2.0/1.0","6.9/6/-2.5/1","(25 Reviews)","4.3"
"1715298037-108","https://infinitediscs.com/brand/innova","Hawkeye","https://infinitediscs.com/innova-hawkeye","Hawkeye","Innova","Primary Use: Control Driver","Stability: Stable","Recommended Skill Level: Beginner, Everyone","7.0/5.0/-1.0/1.0","7.2/5/-0.9/1","(19 Reviews)","4.84"
"1715298044-109","https://infinitediscs.com/brand/innova","Grenade","https://infinitediscs.com/innova-grenade","Grenade","Innova","Primary Use: Control Driver","Stability: Stable","Recommended Skill Level:","7.0/5.0/-2.0/3.0","7/5/-2/3","(0 Reviews)","0"
"1715298049-110","https://infinitediscs.com/brand/innova","Gazelle","https://infinitediscs.com/innova-gazelle","Gazelle","Innova","Primary Use: Control Driver","Stability: Overstable","Recommended Skill Level: Intermediate","6.0/4.0/0.0/2.0","6/4/-0.2/1.9","(22 Reviews)","4.41"
"1715298053-111","https://infinitediscs.com/brand/innova","Gargoyle","https://infinitediscs.com/innova-gargoyle","Gargoyle","Innova","Primary Use: Control Driver","Stability: Stable","Recommended Skill Level: Everyone","6.0/3.0/-1.0/2.0","6/3/-1/2","(0 Reviews)","0"
"1715298058-112","https://infinitediscs.com/brand/innova","FL","https://infinitediscs.com/innova-firebird-fl","FL","Innova","Primary Use: Control Driver","Stability: Overstable","Recommended Skill Level: Intermediate","9.0/3.0/0.0/2.0","9/3.1/0/2","(15 Reviews)","4.47"
"1715298062-113","https://infinitediscs.com/brand/innova","Firebird","https://infinitediscs.com/innova-firebird","Firebird","Innova","Primary Use: Control Driver","Stability: Very Overstable","Recommended Skill Level: Intermediate, Advanced","9.0/3.0/0.0/4.0","9/3.1/0/3.9","(324 Reviews)","4.72"
"1715298072-114","https://infinitediscs.com/brand/innova","Fairway Disc","https://infinitediscs.com/innova-fairway-disc","Fairway Disc","Innova","Primary Use: Control Driver","Stability: Stable","Recommended Skill Level: Everyone","7.0/6.0/-1.0/1.0","7/6/-0.9/1","(11 Reviews)","5"
"1715298078-115","https://infinitediscs.com/brand/innova","Eagle","https://infinitediscs.com/innova-eagle","Eagle","Innova","Primary Use: Control Driver","Stability: Overstable","Recommended Skill Level: Intermediate","7.0/4.0/-1.0/3.0","7.1/4/-0.9/3","(126 Reviews)","4.55"
